Num_expediente,Tipo_vehiculo,Modelo,Marca,Color,Tipo_carnet,Antiguedad_carnet
2016S008660    ,Turismo,LEON,SEAT,Blanco,B,47
2016S001010    ,Taxi,OCTAVIA,SKODA,Negro/Amarillo,BTP,5
2016S007522    ,Motocicleta,Desconocido,Desconocido,Negro,Desconocido,Desconocido
2016S003051    ,Turismo,IBIZA,SEAT,Rojo,B,41
2016S003051    ,Turismo,INSIGNIA,OPEL,Gris,B,6
2016S007301    ,Motocicleta,X-9,PIAGGIO,Rojo,A,10
2016S007301    ,Turismo,SPORTAGE,KIA,Blanco,Desconocido,Desconocido
2016S006872    ,Bicicleta,Desconocido,DECATHLON,Gris,Desconocido,Desconocido
2016S006872    ,Turismo,TOURAN,VOLKSWAGEN,Azul,Desconocido,Desconocido
2016S000263    ,Furgoneta,COMBO,OPEL,Naranja,B,18
2016S000263    ,Turismo,ASTRA,OPEL,Blanco,B,8
2016S000263    ,Turismo,FOCUS,FORD,Negro,B,8
2016S000263    ,Turismo,ZAFIRA,OPEL,Gris,B,35
2016S008851    ,Bicicleta,Desconocido,Desconocido,Otros,Desconocido,Desconocido
2016S008851    ,Turismo,C3,CITROEN,Otros,B,1
2016S003141    ,Autobús,Desconocido,MAN,Rojo,DE,19
2016S003763    ,Ciclomotor,VITALITE 50,KYMCO,Negro,B,2
2016S002119    ,Motocicleta,FORZA,HONDA,Gris,Desconocido,Desconocido
2016S002119    ,Motocicleta,Sport City,APRILIA,Blanco,B,17
2016S004519    ,Turismo,307,PEUGEOT,Gris,B,31
2016S004519    ,Turismo,A5,AUDI,Blanco,B,23
2016S003197    ,Autobús,Desconocido,MERCEDES-BENZ,Otros,D,11
2016S005937    ,Motocicleta,AGILITY 125,KYMCO,Gris,B,33
2016S005937    ,Turismo,SERIE 3,BMW,Gris,B,9
2016S003005    ,Motocicleta,CBF 250,HONDA,Negro,A,31
2016S003005    ,Turismo,Desconocido,VOLKSWAGEN,Blanco,B,19
2016S002526    ,Motocicleta,SH 125,HONDA,Blanco,B,16
2016S002526    ,Turismo,LEON,SEAT,Gris,B,29
2016S004550    ,Turismo,Q5,AUDI,Blanco,B,22
2016S006597    ,Motocicleta,X Max,YAMAHA,Negro,B,8
2016S003277    ,Autobús,CITYCLASS,IRISBUS,Rojo,D,12
2016S002811    ,Motocicleta,X Max,YAMAHA,Otros,A,4
2016S002811    ,Turismo,Altea,SEAT,Otros,B,14
2016S004964    ,Motocicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
2016S005702    ,Ciclomotor,RS 2,RIEJU,Negro,AM,5
2016S005702    ,Motocicleta,SPECIAL,YAMAHA,Rojo,B,13
2016S005702    ,Motocicleta,WW125EX2,HONDA,Blanco,B,15
2016S005702    ,Motocicleta,X Max,YAMAHA,Blanco,A2,11
2016S005702    ,Otros vehíc. a motor,AZURA CONCEPT,MATHIEU-YNO,Blanco,BTP,7
2016S003982    ,Furgoneta,TRANSIT,FORD,Blanco,B,34
2016S009186    ,Motocicleta,DUKE,KTM,Blanco,A2,1
2016S009186    ,Turismo,I 20,HYUNDAI,Blanco,Desconocido,Desconocido
2016S009186    ,Turismo,TUCSON,HYUNDAI,Blanco,B,2
2016S005357    ,Motocicleta,VARIANT,DERBI,Negro,B,19
2016S005357    ,Turismo,PASSAT,VOLKSWAGEN,Blanco,B,41
2016S005514    ,Autobús,Desconocido,VAN HOOL,Otros,D,5
2016S005514    ,Turismo,ROOMSTER,SKODA,Gris,B,20
2016S009988    ,Motocicleta,Z800,KAWASAKI,Negro,A2,1
2016S009988    ,Turismo,GOLF,VOLKSWAGEN,Desconocido,B,5
2016S009334    ,Turismo,CARISMA,MITSUBISHI,Gris,B,12
2016S007603    ,Motocicleta,HW 125,YAMAHA,Negro,B,7
2016S007603    ,Turismo,ZX,CITROEN,granate,B,6
2016S006678    ,Motocicleta,LIBERTY 125,PIAGGIO,Otros,B,4
2016S006678    ,Turismo,CLIO,RENAULT,Blanco,B,24
2016S002208    ,Autobús,NG 313,MAN,Rojo,D,18
2016S002224    ,Autobús,CITARO,MERCEDES-BENZ,Rojo,D,19
2016S008329    ,Ciclomotor,S-FIVE,DAELIM,Negro,B,3
2016S008329    ,Ciclomotor,SH 50,HONDA,Verde,AM,19
2016S006000    ,Motocicleta,Vision,HONDA,Blanco,B,9
2016S006000    ,Turismo,PRIMERA,NISSAN,Azul,Desconocido,Desconocido
2016S000417    ,Autobús,CITYCLASS,IRISBUS,Rojo,D,7
2016S000417    ,Taxi,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
2016S009848    ,Ciclomotor,Vision,HONDA,Gris,B,3
2016S009848    ,Motocicleta,SYMPHONY,SYM,Blanco,B,11
2016S001095    ,Motocicleta,UH 200,SUZUKI,Negro,A,6
2016S001290    ,Motocicleta,PEOPLE 125,KYMCO,Gris,Desconocido,Desconocido
2016S001290    ,Motocicleta,SH 125,HONDA,Negro,B,24
2016S001691    ,Furgoneta,PARTNER,PEUGEOT,Gris,B,8
2016S001691    ,Motocicleta,BURGMAN,SUZUKI,Negro,B,4
2016S009874    ,Motocicleta,Beverly,PIAGGIO,Gris,A,6
2016S009874    ,Turismo,C4,CITROEN,Negro,B,11
2016S010034    ,Motocicleta,YP 125,YAMAHA,Negro,B,13
2016S010034    ,Turismo,A6,AUDI,Gris,B,51
2016S010034    ,Turismo,XSARA PICASSO,CITROEN,Marrón,B,12
2016S001521    ,Motocicleta,FORZA,HONDA,Negro,A,19
2016S001521    ,Turismo,MEGANE,RENAULT,Marrón,B,5
2016S007263    ,Autobús,Cityclass,IVECO FIAT,Rojo,D,11
2016S007263    ,Taxi,5008,PEUGEOT,Negro,B,43
2016S000430    ,Furgoneta,TRANSIT,FORD,Gris,B,2
2016S000430    ,Motocicleta,SH 125,HONDA,Gris,B,25
2016S008312    ,Bicicleta,Desconocido,Desconocido,Gris,Desconocido,Desconocido
2016S002065    ,Bicicleta,Desconocido,BH,Negro/Amarillo,Desconocido,Desconocido
2016S002065    ,Turismo,I 30,HYUNDAI,Azul,B,2
2016S006903    ,Ciclomotor,YH 50,YAMAHA,Negro,AM,30
2016S006903    ,Turismo,CAYENNE,PORSCHE,Blanco,B,22
2016S002378    ,Bicicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
2016S002378    ,Turismo,206,PEUGEOT,Gris,B,33
2016S009184    ,Bicicleta,Desconocido,Desconocido,Negro,Desconocido,Desconocido
2016S009184    ,Motocicleta,LIBERTY 125,PIAGGIO,Otros,A1,8
2016S009184    ,Motocicleta,SH 125,HONDA,Negro,A1,17
2016S000867    ,Motocicleta,JOYMAX 250,SYM,Negro,A2,1
2016S000867    ,Motocicleta,YP 250,YAMAHA,Gris,A,12
2016S006569    ,Motocicleta,CB 500,HONDA,Rojo,A,29
2016S006569    ,Turismo,A3,AUDI,Blanco,B,9
2016S004789    ,Motocicleta,Sport City,APRILIA,Negro,B,12
2016S006293    ,Motocicleta,NINJA,KAWASAKI,Negro,A2,2
2016S006293    ,Motocicleta,SH 125,HONDA,Blanco,B,8
2016S008612    ,Furgoneta,208,MERCEDES-BENZ,Blanco,B,18
2016S002760    ,Turismo,MEGANE,RENAULT,Rojo,B,3
2016S007137    ,Motocicleta,SES 125,HONDA,Blanco,A2,0
2016S000662    ,Turismo,I 30,HYUNDAI,Blanco,B,18
2016S000662    ,Turismo,OCTAVIA,SKODA,Desconocido,BTP,12
2016S000486    ,Taxi,PRIUS,TOYOTA,Negro/Amarillo,B,19
2016S003023    ,"Camión <= 3,5 Tm",Desconocido,MAN,Rojo,C,10
2016S006201    ,Motocicleta,Vision,HONDA,Negro,B,11
2016S006201    ,Turismo,POLO,VOLKSWAGEN,Rojo,B,15
2016S006530    ,Motocicleta,NHX 110,HONDA,Gris,B,3
2016S006530    ,Turismo,CX 7,MAZDA,Blanco,B,23
2016S007266    ,Motocicleta,BONNEVILLE,TRIUMPH,Negro,A,9
2016S007266    ,Taxi,Desconocido,Desconocido,Negro/Amarillo,Desconocido,Desconocido
2016S009708    ,Bicicleta,Desconocido,Desconocido,Gris,Desconocido,Desconocido
2016S009708    ,Furgoneta,COMBO,OPEL,Gris,B,33
2016S009395    ,Motocicleta,AN 650,SUZUKI,Gris,A,2
2016S009395    ,Turismo,C4 PICASSO,CITROEN,Negro,B,1
2016S003090    ,Motocicleta,VESPA,PIAGGIO,Blanco,A,27
2016S003090    ,Turismo,CLIO,RENAULT,Desconocido,B,38
2016S005797    ,Motocicleta,Sport City,APRILIA,Blanco,A,26
2016S005797    ,Taxi,OCTAVIA,SKODA,Negro/Amarillo,B,12
2016S005808    ,Motocicleta,SH 125,HONDA,Negro,B,5
2016S005808    ,Turismo,FOCUS,FORD,Negro,B,28
2016S004836    ,Ciclomotor,CW 50,YAMAHA,Desconocido,AM,9
2016S004836    ,Motocicleta,BURGMAN,SUZUKI,granate,B,8
2016S001421    ,Motocicleta,LIBERTY 125,PIAGGIO,Negro,B,4
2016S001421    ,Turismo,206,PEUGEOT,Blanco,B,2
2016S007060    ,Motocicleta,AGILITY 125,KYMCO,Blanco,B,13
2016S007060    ,Motocicleta,SUPER DINK 125,KYMCO,Blanco,B,14
2016S008000    ,Taxi,OCTAVIA,SKODA,Negro/Amarillo,B,14
2016S008000    ,Turismo,MAZDA 3,MAZDA,Negro,B,21
2016S008098    ,Bicicleta,Desconocido,BICING,Rojo,Desconocido,Desconocido
2016S000221    ,Ciclomotor,SCOOPY 50,HONDA,Negro,B,2
2016S001164    ,Ciclomotor,ATLANTIS,DERBI,Negro,AM,4
2016S001164    ,Turismo,ELECTRA,HYUNDAI,Azul,B,7
2016S002565    ,Taxi,PRIUS,TOYOTA,Negro/Amarillo,B,25
2016S000548    ,Motocicleta,GSX 600,SUZUKI,Blanco,A,20
2016S000548    ,Motocicleta,TWEET 125,PEUGEOT,Blanco,B,2
2016S008915    ,Motocicleta,PES,HONDA,Blanco,B,6
2016S008915    ,Turismo,CLIO,RENAULT,Otros,B,17
2016S009129    ,Autobús,Desconocido,IVECO FIAT,Rojo,D,22
2016S009129    ,Turismo,LACETTI,CHEVROLET,Rojo,B,10
2016S007010    ,Taxi,CADDY,VOLKSWAGEN,Negro/Amarillo,B,5
2016S005033    ,Motocicleta,VFR 800 FI,HONDA,Rojo,A,1
2016S005033    ,Turismo,LEON,SEAT,Negro,B,12
2016S005033    ,Turismo,VECTRA,OPEL,Gris,B,8
2016S001707    ,Motocicleta,UH 150,SUZUKI,Negro,A,27
2016S001707    ,Turismo,QASHQAI,NISSAN,Negro,B,21
2016S007569    ,Motocicleta,DUKE,KTM,Negro,A2,3
2016S007569    ,Turismo,DUSTER,DACIA,Blanco,B,20
2016S004538    ,Motocicleta,UH 125,SUZUKI,Gris,B,5
2016S004538    ,Turismo,A4,AUDI,Negro,B,24
2016S008763    ,Motocicleta,PASSION,HONDA,Gris,B,14
2016S000193    ,Motocicleta,UH 125,SUZUKI,Negro,B,7
2016S000193    ,Turismo,PATHFINDER,NISSAN,Gris,B,4
2016S001970    ,Motocicleta,Desconocido,BMW,Desconocido,A,5
2016S001970    ,Turismo,ACCORD,HONDA,Gris,B,18
2016S004000    ,Ciclomotor,Elystar 50,PEUGEOT,Negro,AM,25
2016S004000    ,Motocicleta,SH 125,HONDA,Gris,B,13
2016S004000    ,Turismo,93,SAAB,Negro,B,23
2016S003416    ,Taxi,ELYSEE,CITROEN,Negro/Amarillo,B,10
2016S003416    ,Turismo,Altea,SEAT,Blanco,B,13
2016S005343    ,Autobús,NL 263,MAN,Amarillo,D,3
2016S005343    ,Turismo,JUKE,NISSAN,Gris,B,3
2016S008969    ,Taxi,PRIUS,TOYOTA,Negro/Amarillo,B,40
2016S008969    ,Turismo,COROLLA,TOYOTA,Gris,B,25
2016S004524    ,Furgoneta,PARTNER,PEUGEOT,Blanco,B,31
2016S004524    ,Motocicleta,MONSTER 600,DUCATI,Blanco,A,5
2016S005547    ,Motocicleta,SH 125,HONDA,Blanco,B,26
2016S005547    ,Turismo,MEGANE,RENAULT,Azul,Desconocido,Desconocido
2016S006709    ,Motocicleta,K XCT 125,KYMCO,Negro,A1,4
2016S006709    ,Motocicleta,SH 125,HONDA,Negro,Desconocido,Desconocido
2016S007305    ,Bicicleta,Desconocido,BICING,Rojo,Desconocido,Desconocido
2016S007305    ,Taxi,RAPID,SKODA,Negro/Amarillo,B,44
2016S002059    ,Ciclomotor,SCOOPY 50,HONDA,Gris,B,31
2016S002059    ,Turismo,X3,BMW,Negro,B,4
2016S008854    ,Autobús,Desconocido,MAN,Gris,D,7
2016S008854    ,Motocicleta,XT 660,YAMAHA,Naranja,A,28
2016S001623    ,Ciclomotor,TWEET 50,PEUGEOT,Blanco,B,14
2016S008518    ,Motocicleta,VN 800 VULCAN CLASSIC,KAWASAKI,Negro,A2,1
2016S001281    ,Motocicleta,SH 125,HONDA,Blanco,B,6
2016S005520    ,Furgoneta,35S11,IVECO FIAT,Blanco,B,5
2016S001872    ,Furgoneta,TRANSIT,FORD,Blanco,B,4
2016S001872    ,Motocicleta,SH 100,HONDA,Negro,B,6
2016S000040    ,Motocicleta,X Max,YAMAHA,Blanco,A,25
2016S000040    ,Turismo,Altea,SEAT,Negro,B,24
2016S004823    ,Furgoneta,35S12,IVECO FIAT,Blanco,B,19
2016S000683    ,Ciclomotor,PEOPLE 50,KYMCO,Gris,B,4
2016S000683    ,Furgoneta,MASTER,RENAULT,Blanco,B,39
2016S007872    ,Motocicleta,FIDDLE II 125,SYM,Negro,Desconocido,Desconocido
2016S007872    ,Turismo,GOLF,VOLKSWAGEN,Gris,B,13
2016S006296    ,Motocicleta,PES,HONDA,Negro,B,23
2016S006296    ,Taxi,OCTAVIA,SKODA,Negro/Amarillo,B,5
2016S004762    ,Turismo,A 180,MERCEDES-BENZ,Rojo,B,35
2016S004762    ,Turismo,PUNTO,FIAT,Negro,B,1
2016S006525    ,Motocicleta,F 800,BMW,Gris,A,43
2016S006525    ,Turismo,IMPREZZA,SUBARU,Blanco,B,18
2016S009153    ,Motocicleta,SYMPHONY,SYM,Negro,B,11
2016S007841    ,Motocicleta,SILVER WING,HONDA,Azul,A,32
2016S007841    ,Turismo,MINI COOPER,MINI,Negro,B,25
2016S000139    ,Autobús,NG 313,MAN,Rojo,D,27
2016S004459    ,Bicicleta,Desconocido,BICING,Otros,Desconocido,Desconocido
2016S004459    ,Turismo,I 10,HYUNDAI,Rojo,B,4
2016S003893    ,Ciclomotor,YN 50,YAMAHA,Gris,AM,10
2016S003893    ,Taxi,Desconocido,Desconocido,Negro/Amarillo,Desconocido,Desconocido
2016S003893    ,Turismo,ASTRA,OPEL,Azul,Desconocido,Desconocido
2016S004529    ,Furgoneta,TOURNEO,FORD,Gris,B,8
2016S004529    ,Furgoneta,TRAFFIC,RENAULT,Blanco,B,7
2016S004529    ,Motocicleta,BURGMAN,SUZUKI,Gris,B,19
2016S001309    ,Motocicleta,SYMPHONY,SYM,Gris,B,5
2016S001309    ,Motocicleta,TIGER,TRIUMPH,Blanco,A,3
2016S006124    ,Motocicleta,LIBERTY 125,PIAGGIO,Marrón,A1,15
2016S006124    ,Turismo,FABIA,SKODA,Rojo,B,20
2016S002078    ,"Camión <= 3,5 Tm",CABSTAR,NISSAN,Blanco,B,40
2016S001405    ,Bicicleta,Desconocido,BICING,Rojo,Desconocido,Desconocido
2016S001955    ,Ciclomotor,SH 50,HONDA,Negro,AM,5
2016S008883    ,Bicicleta,Desconocido,DECATHLON,Rojo,Desconocido,Desconocido
2016S008883    ,Ciclomotor,LIBERTY 50,PIAGGIO,Negro,B,1
2016S007745    ,Bicicleta,Desconocido,Desconocido,Verde,Desconocido,Desconocido
2016S000195    ,Bicicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido
2016S000195    ,Motocicleta,NSC 110,HONDA,Gris,B,9
2016S006915    ,Bicicleta,Desconocido,Desconocido,Negro,Desconocido,Desconocido
2016S006915    ,Turismo,GT,ALFA ROMEO,Negro,B,5
2016S003737    ,Taxi,PRIUS,TOYOTA,Otros,B,2
2016S009246    ,Bicicleta,Desconocido,Desconocido,Blanco,Desconocido,Desconocido
2016S009246    ,Motocicleta,MP3 125,PIAGGIO,Plateado,A2,40
2016S009911    ,Motocicleta,SYMPHONY,SYM,Negro,B,Desconocido
2016S009911    ,Turismo,IBIZA,SEAT,Rojo,B,34
2016S008728    ,Motocicleta,SH 300,HONDA,Negro,A2,9
2016S008728    ,Motocicleta,SYMPHONY,SYM,Blanco,Desconocido,Desconocido
2016S008728    ,Turismo,A3,AUDI,Gris,B,2
2016S007177    ,Turismo,FREELANDER,LAND ROVER,Rojo,B,29
2016S007177    ,Turismo,Q5,AUDI,Blanco,B,20
2016S007550    ,Motocicleta,Beverly,PIAGGIO,Negro,B,16
2016S007550    ,Turismo,IBIZA,SEAT,Negro,B,1
2016S000764    ,Taxi,CADDY,VOLKSWAGEN,Negro,B,8
2016S000764    ,Turismo,C3,CITROEN,Rojo,B,3
2016S003251    ,Ciclomotor,Desconocido,DAELIM,Plateado,B,3
2016S002832    ,Motocicleta,Vision,HONDA,Negro,B,6
2016S002832    ,Turismo,IX35,HYUNDAI,Gris,B,5
2016S007361    ,Motocicleta,NHX 110,HONDA,Blanco,A,27
2016S007361    ,Turismo,307,PEUGEOT,Gris,B,9
2016S001736    ,Motocicleta,SH 300,HONDA,Blanco,A,30
2016S001736    ,Turismo,A1,AUDI,Blanco,B,7
2016S004288    ,Motocicleta,SYMPHONY,SYM,Gris,B,7
2016S004288    ,Turismo,C1,CITROEN,Blanco,B,27
2016S005977    ,Ciclomotor,HURRICANE,KEEWAY,Negro,A2,Desconocido
2016S005977    ,Turismo,Journey,DODGE,Rojo,B,24
2016S002005    ,Motocicleta,BURGMAN,SUZUKI,Gris,B,8
2016S002005    ,Motocicleta,MONSTER 600,DUCATI,Blanco,A1,7
2016S008479    ,Motocicleta,STREET TRIPLE,TRIUMPH,Negro,A,29
2016S001980    ,Turismo,POLO,VOLKSWAGEN,Blanco,B,10
2016S006691    ,Motocicleta,VN 900,KAWASAKI,Negro,A,41
2016S006691    ,Turismo,POLO,VOLKSWAGEN,Negro,B,11
2016S008435    ,Motocicleta,Beverly,PIAGGIO,Negro,B,22
2016S008435    ,Turismo,X3,BMW,Blanco,B,27
2016S007594    ,Furgoneta,BERLINGO,CITROEN,Blanco,B,13
2016S004979    ,Autobús,Desconocido,Desconocido,Desconocido,DE,21
2016S004979    ,Turismo,FUSION,FORD,Gris,B,1
2016S006286    ,Motocicleta,GTS 125,SYM,Negro,B,9
2016S006286    ,Taxi,C4,CITROEN,Negro/Amarillo,B,2
2016S001467    ,Autobús,Desconocido,MERCEDES-BENZ,Rojo,D,12
2016S000058    ,Autobús,BRAVO I CITY,AYATS,Rojo,D,0
2016S000058    ,Motocicleta,X EVO,PIAGGIO,Blanco,A,26
2016S000058    ,Taxi,TOLEDO,SEAT,Negro/Amarillo,BTP,20
2016S008727    ,Turismo,EVASION,CITROEN,granate,B,34
2016S008727    ,Turismo,QASHQAI,NISSAN,Blanco,B,20
2016S002060    ,"Camión > 3,5 Tm",Atego,MERCEDES-BENZ,Blanco,C,6
2016S003901    ,Taxi,Altea,SEAT,Negro/Amarillo,BTP,7
2016S001192    ,Motocicleta,BURGMAN,SUZUKI,Azul,A,7
2016S001192    ,Taxi,SCUDO,FIAT,Negro/Amarillo,BTP,21
2016S002691    ,Bicicleta,Desconocido,Desconocido,Negro,Desconocido,Desconocido
2016S002691    ,Turismo,C 200,MERCEDES-BENZ,Gris,B,41
2016S002691    ,Turismo,FOCUS,FORD,Negro,Desconocido,Desconocido
2016S002691    ,Turismo,XC 60,VOLVO,Blanco,Desconocido,Desconocido
2016S002691    ,Turismo,XSARA PICASSO,CITROEN,Gris,Desconocido,Desconocido
2016S005790    ,Motocicleta,SH 125,HONDA,Blanco,Desconocido,Desconocido
2016S005790    ,Turismo,214,ROVER,Gris,Desconocido,Desconocido
2016S005790    ,Turismo,A3,AUDI,Gris,Desconocido,Desconocido
2016S005790    ,Turismo,AURIS,TOYOTA,Plateado,Desconocido,Desconocido
2016S005790    ,Turismo,C4,CITROEN,Blanco,B,13
2016S005790    ,Turismo,CORSA,OPEL,Blanco,Desconocido,Desconocido
2016S005790    ,Turismo,CORSA,OPEL,Dorado,Desconocido,Desconocido
2016S005790    ,Turismo,IBIZA,SEAT,Blanco,Desconocido,Desconocido
2016S003589    ,Taxi,PRIUS,TOYOTA,Negro/Amarillo,BTP,6
2016S003657    ,Motocicleta,SH 125,HONDA,Negro,B,3
2016S003657    ,Turismo,CADDY,VOLKSWAGEN,Negro/Amarillo,BTP,8
2016S005333    ,Motocicleta,MT 03,YAMAHA,Blanco,A,4
2016S005333    ,Taxi,ZAFIRA,OPEL,Negro,B,41
2016S002234    ,Furgoneta,DOBLO,FIAT,Blanco,B,10
2016S002234    ,Turismo,C3,CITROEN,Gris,B,28
2016S006025    ,Ciclomotor,ZIP AIRE,PIAGGIO,Rojo,B,29
2016S006025    ,Motocicleta,YZF R,YAMAHA,Negro,A2,1
2016S007693    ,Motocicleta,CBR 125,HONDA,Rojo,B,10
2016S007693    ,Turismo,MERIVA,OPEL,Azul,B,10
2016S007718    ,Motocicleta,HW 125,YAMAHA,Negro,B,5
2016S007718    ,Motocicleta,X Max,YAMAHA,Negro,B,26
2016S001860    ,Motocicleta,SH 125,HONDA,Gris,B,9
2016S001860    ,Turismo,POLO,VOLKSWAGEN,Negro,B,8
2016S008144    ,Motocicleta,SH 150,HONDA,Azul,A,2
2016S008144    ,Turismo,ESPACE,RENAULT,Gris,B,13
2016S000857    ,Furgoneta,CITAN,MERCEDES-BENZ,Verde,B,22
2016S000857    ,Motocicleta,LIBERTY 125,PIAGGIO,Gris,B,16
2016S006483    ,Ciclomotor,LIBERTY 50,PIAGGIO,Negro,B,7
2016S006483    ,Turismo,307,PEUGEOT,Negro,B,21
2016S010051    ,Motocicleta,X Max,YAMAHA,Gris,B,4
2016S010051    ,Turismo,A5,AUDI,Gris,B,10
2016S005152    ,Motocicleta,FES 125,HONDA,Negro,B,15
2016S005152    ,Turismo,FIESTA,FORD,Gris,B,7
2016S006684    ,Motocicleta,Compay,APRILIA,Blanco,B,9
2016S006684    ,Motocicleta,SYMPHONY,SYM,Blanco,B,7
2016S007262    ,Motocicleta,X Max,YAMAHA,Blanco,A,7
2016S007262    ,Turismo,FIESTA,FORD,Negro,B,9
2016S007619    ,Ciclomotor,SH 50,HONDA,Negro,B,2
2016S007619    ,Turismo,116,BMW,Rojo,B,22
2016S010106    ,Motocicleta,VT 600 S SHADOW,HONDA,Negro,A,3
2016S010106    ,Turismo,CORSA,OPEL,Negro,B,9
2016S000584    ,Taxi,PRIUS,TOYOTA,Otros,BTP,4
2016S005364    ,Furgoneta,TRANSIT,FORD,Blanco,B,9
2016S005772    ,Furgoneta,JUMPER,CITROEN,Blanco,B,8
2016S005772    ,Turismo,206,PEUGEOT,Gris,B,6
2016S002742    ,Motocicleta,YP 125,YAMAHA,Gris,A1,0
2016S002742    ,Turismo,S 500,MERCEDES-BENZ,Negro,B,7
2016S005427    ,Motocicleta,Beverly,PIAGGIO,Gris,A,7
2016S005427    ,Motocicleta,PES,HONDA,Negro,B,13
2016S009997    ,Motocicleta,CBF 125,HONDA,Negro,B,5
2016S009997    ,Turismo,FIESTA,FORD,Azul,B,1
2016S000437    ,Furgoneta,MOVANO,OPEL,Blanco,B,30
2016S000437    ,Motocicleta,BURGMAN,SUZUKI,Negro,B,17
2016S000817    ,Motocicleta,PES,HONDA,Negro,A1,23
2016S000817    ,Motocicleta,TU 250 X,SUZUKI,Gris,A2,14
2016S003780    ,Motocicleta,MIO 100,SYM,Rojo,B,33
2016S009426    ,Bicicleta,Desconocido,Desconocido,Negro,Desconocido,Desconocido
2016S009426    ,Motocicleta,TWEET 125,PEUGEOT,Blanco,C,3
2016S007249    ,Ciclomotor,LIBERTY 50,PIAGGIO,Gris,AM,15
2016S007249    ,Motocicleta,SUPER DINK 125,KYMCO,Gris,A2,1
2016S006251    ,Bicicleta,Desconocido,Desconocido,Naranja,Desconocido,Desconocido
2016S006251    ,Turismo,OCTAVIA,SKODA,Negro/Amarillo,B,42
2016S010001    ,Motocicleta,K XCT 125,KYMCO,Azul,B,6
2016S010001    ,Turismo,ACCORD,HONDA,Gris,B,37
2016S002366    ,Ciclomotor,SCOOPY 50,HONDA,Gris,B,36
2016S002366    ,Turismo,306,PEUGEOT,Desconocido,B,31
2016S003363    ,Ciclomotor,AY50W,SUZUKI,Negro,AM,25
2016S003363    ,Turismo,TOURAN,VOLKSWAGEN,Blanco,B,17
2016S002281    ,Motocicleta,Geopolis 250,PEUGEOT,Gris,A2,4
2016S002281    ,Motocicleta,SH 125,HONDA,Negro,B,17
2016S002281    ,Turismo,ALHAMBRA,SEAT,Blanco,B,29
2016S006087    ,Motocicleta,SH 125,HONDA,Negro,B,13
2016S006087    ,Taxi,PRIUS,TOYOTA,Negro/Amarillo,B,40
2016S006087    ,Todo terreno,LAND CRUISER,TOYOTA,Gris,B,40
2016S009339    ,Motocicleta,GSX-R 600,SUZUKI,Azul,A,2
2016S007590    ,Turismo,ASTRA,OPEL,Gris,B,32
2016S007590    ,Turismo,PASSAT,VOLKSWAGEN,Dorado,B,17
2016S001002    ,Motocicleta,ATLANTIS,DERBI,Naranja,B,10
2016S001002    ,Motocicleta,PCX,HONDA,Blanco,B,6
2016S003323    ,Motocicleta,NSC 110,HONDA,Gris,B,25
2016S003323    ,Turismo,A6,AUDI,Gris,B,30
2016S004383    ,Motocicleta,PCX,HONDA,Gris,B,17
2016S004383    ,Turismo,SCENIC,RENAULT,Gris,Desconocido,Desconocido
2016S002379    ,Furgoneta,Desconocido,IVECO FIAT,Blanco,B,2
2016S002379    ,Turismo,500,FIAT,Blanco,B,13
2016S002379    ,Turismo,MERIVA,OPEL,Negro,B,29
2016S001233    ,Ciclomotor,VESPA,PIAGGIO,Blanco,AM,11
2016S001233    ,Motocicleta,BURGMAN,SUZUKI,Gris,B,44
2016S006222    ,Motocicleta,SH 125,HONDA,granate,B,5
2016S006222    ,Turismo,LOGAN,DACIA,Rojo,B,15
2016S006673    ,Motocicleta,SIXTEEN,SUZUKI,Negro,B,7
2016S006673    ,Turismo,FIESTA,FORD,Blanco,B,5
2016S000322    ,"Camión > 3,5 Tm",Desconocido,SCANIA,Azul,C,0
2016S002106    ,Turismo,A4,AUDI,Negro,B,21
2016S002113    ,Motocicleta,Z800,KAWASAKI,Negro,A,2
2016S002113    ,Taxi,Altea,SEAT,Negro/Amarillo,BTP,2
2016S002445    ,Motocicleta,CK 125,KYMCO,Negro,B,4
2016S002445    ,Turismo,FOCUS,FORD,Blanco,B,4
2016S008526    ,Turismo,A4,AUDI,Gris,B,5
2016S009322    ,Turismo,FOCUS,FORD,Gris,B,4
2016S002147    ,Motocicleta,MONSTER 600,DUCATI,Negro,A2,2
2016S002147    ,Taxi,TOLEDO,SEAT,Otros,B,28
2016S002552    ,Ciclomotor,SH 50,HONDA,Otros,AM,6
2016S002552    ,Turismo,Panamera,PORSCHE,Marrón,B,52
2016S009630    ,Motocicleta,Desconocido,PIAGGIO,Negro,Desconocido,Desconocido
2016S009630    ,Motocicleta,LX 125,PIAGGIO,granate,Desconocido,Desconocido
2016S009630    ,Motocicleta,VTR 250,HONDA,Negro,A2,2
2016S009630    ,Turismo,CRUZE,CHEVROLET,Blanco,B,33
2016S008808    ,"Camión > 3,5 Tm",Desconocido,IVECO FIAT,Blanco,C,15
2016S008808    ,Motocicleta,K XCT 125,KYMCO,Negro,A1,4
2016S009201    ,Motocicleta,SH 125,HONDA,Blanco,A,7
2016S009201    ,Turismo,X5,BMW,Gris,B,Desconocido
